id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
2034,15088,,8996.9,ABIERTO,siniestro_invalido
2036,6962,,14164.09,,siniestro_invalido
2037,6124,,11.5551,ABIERTO,siniestro_invalido
2038,23938,,,cerrado,siniestro_invalido
2039,21609,,7463.52,Rechazado,siniestro_invalido
2040,13752,,6115.06,Cerrado,siniestro_invalido
2041,6843,,693.97,Rechazado,siniestro_invalido
2042,9167,,1939.93,Abierto,siniestro_invalido
2043,24839,,2562.93,Cerrado,siniestro_invalido
2044,6772,,9201.83,Rechazado,siniestro_invalido
2045,11343,,5598.05,,siniestro_invalido
2046,9382,,4930.57,Abierto,siniestro_invalido
2047,11408,,508.55,Abierto,siniestro_invalido
2051,6303,,14448.22,Abierto,siniestro_invalido
2052,11775,,9190.32,,siniestro_invalido
2053,10475,,6178.8,Cerrado,siniestro_invalido
2055,19974,,11737.04,Abierto,siniestro_invalido
2056,3311,,476.23,,siniestro_invalido
2057,17814,,12652.2,ABIERTO,siniestro_invalido
2058,9187,,3917.33,Abierto,siniestro_invalido
2059,2554,,9394.92,ABIERTO,siniestro_invalido
2060,2609,,7.36796,,siniestro_invalido
2061,7090,,10.419,ABIERTO,siniestro_invalido
2062,10009,2025-05-05,,,siniestro_invalido
2063,3841,,13965.79,Rechazado,siniestro_invalido
2065,6177,,,ABIERTO,siniestro_invalido
2066,6733,,6514.5,Cerrado,siniestro_invalido
2067,18940,,14.08058,,siniestro_invalido
2068,20623,,5598.66,,siniestro_invalido
2069,15838,,1935.71,Abierto,siniestro_invalido
2070,16333,,,Abierto,siniestro_invalido
2071,18190,,,ABIERTO,siniestro_invalido
2072,19158,,5164.23,ABIERTO,siniestro_invalido
2073,748,,6018.67,,siniestro_invalido
2074,11752,,12.13078,Rechazado,siniestro_invalido
2075,16490,,8.17467,,siniestro_invalido
2076,18072,,,ABIERTO,siniestro_invalido
2077,17252,,7.93321,,siniestro_invalido
2079,6895,,,,siniestro_invalido
2080,10895,,,,siniestro_invalido
2081,3369,,,cerrado,siniestro_invalido
2082,22021,,8.533,cerrado,siniestro_invalido
2083,14545,,,cerrado,siniestro_invalido
2084,12231,,375.26,cerrado,siniestro_invalido
2087,2627,,,Abierto,siniestro_invalido
2089,2634,,9920.66,Cerrado,siniestro_invalido
2090,13334,,6943.67,ABIERTO,siniestro_invalido
2091,5036,,13241.53,Cerrado,siniestro_invalido
2092,3682,2025-05-24,,Abierto,siniestro_invalido
2093,4037,,1.28647,Abierto,siniestro_invalido
2094,11735,,9284.86,Rechazado,siniestro_invalido
2095,12067,,12193.03,ABIERTO,siniestro_invalido
2096,20212,,10913.99,,siniestro_invalido
2097,3591,,-6.05744,Rechazado,siniestro_invalido
2098,14020,,8582.29,ABIERTO,siniestro_invalido
2099,11451,,10982.18,Abierto,siniestro_invalido
2100,10108,,1987.87,cerrado,siniestro_invalido
2102,25702,,11456.76,,siniestro_invalido
2103,17393,,6191.46,Cerrado,siniestro_invalido
2105,18088,,8073.53,Abierto,siniestro_invalido
2106,25564,2025-11-18,,Rechazado,siniestro_invalido
2107,12057,,11051.74,Abierto,siniestro_invalido
2108,25757,,8907.86,,siniestro_invalido
2110,19846,,4708.12,,siniestro_invalido
2112,2291,,,Cerrado,siniestro_invalido
2114,7677,,4.15182,Rechazado,siniestro_invalido
2115,24559,2025-02-08,,Rechazado,siniestro_invalido
2116,12438,2025-02-25,,cerrado,siniestro_invalido
2117,24992,,7.65358,ABIERTO,siniestro_invalido
2118,17518,,13923.05,Abierto,siniestro_invalido
2119,11636,2025-07-31,,Rechazado,siniestro_invalido
2120,9202,,1092.28,,siniestro_invalido
2121,19308,,663.12,Rechazado,siniestro_invalido
2122,12346,,8568.98,Rechazado,siniestro_invalido
2123,893,,,ABIERTO,siniestro_invalido
2124,5124,,14936.35,ABIERTO,siniestro_invalido
2125,10888,,3348.65,ABIERTO,siniestro_invalido
2126,12350,,12.10195,Abierto,siniestro_invalido
2128,9332,,3399.29,cerrado,siniestro_invalido
2130,24568,,10081.96,,siniestro_invalido
2131,23436,,5982.94,cerrado,siniestro_invalido
2132,25745,,9260.15,Cerrado,siniestro_invalido
2133,5582,,3173.9,,siniestro_invalido
2134,15550,,,Cerrado,siniestro_invalido
2135,2938,,2872.8,ABIERTO,siniestro_invalido
2136,12132,,6320.16,Abierto,siniestro_invalido
2137,3740,,,cerrado,siniestro_invalido
2138,20659,,12.38459,Rechazado,siniestro_invalido
2139,1271,,10237.56,Cerrado,siniestro_invalido
2140,20890,,,ABIERTO,siniestro_invalido
2141,8581,,9118.98,,siniestro_invalido
2142,10758,,11722.12,cerrado,siniestro_invalido
2143,7049,,14263.63,,siniestro_invalido
2144,3429,,1670.77,ABIERTO,siniestro_invalido
2145,2154,,-8.2844,ABIERTO,siniestro_invalido
2146,18485,,9261.89,Cerrado,siniestro_invalido
2147,18198,,14907.53,,siniestro_invalido
2148,2733,,32567.0,cerrado,siniestro_invalido
2150,22568,,3707.92,ABIERTO,siniestro_invalido
2151,17498,,,,siniestro_invalido
2152,23495,,5511.11,cerrado,siniestro_invalido
2153,23172,,7871.92,Cerrado,siniestro_invalido
2154,5275,,,Cerrado,siniestro_invalido
2155,6403,,,Rechazado,siniestro_invalido
2156,16843,2025-01-08,,Rechazado,siniestro_invalido
2157,4386,,14883.66,ABIERTO,siniestro_invalido
2159,3796,,,Cerrado,siniestro_invalido
2160,17763,,10933.93,,siniestro_invalido
2161,23253,,,Cerrado,siniestro_invalido
2162,953,,10703.97,cerrado,siniestro_invalido
2163,22022,,11.88241,,siniestro_invalido
2164,3580,,11.08121,Rechazado,siniestro_invalido
2165,22516,,1.7341,Abierto,siniestro_invalido
2166,17272,,5.81724,ABIERTO,siniestro_invalido
2167,20892,,9492.02,ABIERTO,siniestro_invalido
2168,11975,,4716.66,Abierto,siniestro_invalido
2169,920,,12524.67,cerrado,siniestro_invalido
2170,13440,,,Cerrado,siniestro_invalido
2171,6484,,,,siniestro_invalido
2172,21824,,5061.04,ABIERTO,siniestro_invalido
2173,8693,,1265.15,Cerrado,siniestro_invalido
2175,21219,,4.32525,,siniestro_invalido
2177,12062,2025-02-17,,,siniestro_invalido
2178,21517,,13089.13,ABIERTO,siniestro_invalido
2182,23939,,7294.75,,siniestro_invalido
2183,14188,,1766.51,ABIERTO,siniestro_invalido
2184,15946,,14.29137,Cerrado,siniestro_invalido
2185,13495,,11264.69,,siniestro_invalido
2186,22878,,8833.35,Rechazado,siniestro_invalido
2187,6776,,,Cerrado,siniestro_invalido
2188,19306,,9.70004,Abierto,siniestro_invalido
2190,4196,,14465.04,cerrado,siniestro_invalido
2191,15378,,,ABIERTO,siniestro_invalido
2192,7276,2025-04-22,,Cerrado,siniestro_invalido
2193,23797,,4161.15,Cerrado,siniestro_invalido
2194,24751,,5918.66,Rechazado,siniestro_invalido
2195,20237,,1798.81,,siniestro_invalido
2196,12443,,,Cerrado,siniestro_invalido
2198,10691,,389.29,Abierto,siniestro_invalido
2199,2655,,9652.5,,siniestro_invalido
2200,16302,,14998.98,,siniestro_invalido
2201,5693,,,Rechazado,siniestro_invalido
2202,13509,,50449.0,cerrado,siniestro_invalido
2203,15184,,13556.8,ABIERTO,siniestro_invalido
2204,21082,,2865.43,Cerrado,siniestro_invalido
2205,19380,,1115.6,Rechazado,siniestro_invalido
2207,23522,,,,siniestro_invalido
2210,9364,,,Cerrado,siniestro_invalido
2211,24414,,,Rechazado,siniestro_invalido
2213,25745,,12529.36,Rechazado,siniestro_invalido
2215,18283,,13042.84,,siniestro_invalido
2216,3983,,2450.01,cerrado,siniestro_invalido
2217,13829,,1165.66,Abierto,siniestro_invalido
2218,2121,,,,siniestro_invalido
2219,3863,,,,siniestro_invalido
2220,18997,,450.11,,siniestro_invalido
2221,8239,,10385.04,,siniestro_invalido
2223,19293,,,,siniestro_invalido
2224,848,,2662.33,Cerrado,siniestro_invalido
2225,3253,,2803.56,Abierto,siniestro_invalido
2227,3018,,,Cerrado,siniestro_invalido
2228,930,,4808.1,Abierto,siniestro_invalido
2229,14124,,2738.54,Abierto,siniestro_invalido
2230,546,,5.99862,Abierto,siniestro_invalido
2231,22059,,1.22916,Cerrado,siniestro_invalido
2233,15101,,,cerrado,siniestro_invalido
2234,14868,,8850.48,cerrado,siniestro_invalido
2235,14259,,3508.83,Rechazado,siniestro_invalido
2236,10881,,2672.13,Cerrado,siniestro_invalido
2237,22146,,4.33572,cerrado,siniestro_invalido
2238,211,,7508.73,ABIERTO,siniestro_invalido
2240,7847,,,,siniestro_invalido
2241,10744,,,,siniestro_invalido
2243,14886,,8.08714,,siniestro_invalido
2244,22956,,,ABIERTO,siniestro_invalido
2246,2942,,7651.83,ABIERTO,siniestro_invalido
2248,616,,,,siniestro_invalido
2249,16571,,,cerrado,siniestro_invalido
2250,653,,14823.61,Abierto,siniestro_invalido
2251,9394,,14714.55,ABIERTO,siniestro_invalido
2252,10643,,5223.28,Abierto,siniestro_invalido
2253,2695,,12110.89,,siniestro_invalido
2254,10324,,,Rechazado,siniestro_invalido
2255,12512,,,ABIERTO,siniestro_invalido
2258,2702,,6564.88,Cerrado,siniestro_invalido
2259,8275,,4289.11,Rechazado,siniestro_invalido
2260,294,,1995.7,ABIERTO,siniestro_invalido
2263,16248,,2521.11,,siniestro_invalido
2264,383,,2.89903,Abierto,siniestro_invalido
2265,21457,2025-11-14,,Abierto,siniestro_invalido
2267,20025,2025-08-23,,ABIERTO,siniestro_invalido
2268,17149,,3428.9,cerrado,siniestro_invalido
2269,11994,,,Rechazado,siniestro_invalido
2270,5262,,2698.98,,siniestro_invalido
2271,12807,2026-01-04,,ABIERTO,siniestro_invalido
2272,25669,,14217.5,,siniestro_invalido
2273,19646,,3432.68,,siniestro_invalido
2274,10568,,41517.0,ABIERTO,siniestro_invalido
2275,14372,,9.05027,ABIERTO,siniestro_invalido
2277,16369,,11396.17,Cerrado,siniestro_invalido
2278,778,,,ABIERTO,siniestro_invalido
2280,24625,,10280.03,Rechazado,siniestro_invalido
2281,9844,,,Cerrado,siniestro_invalido
2282,3087,,8941.56,,siniestro_invalido
2283,23563,,11.49211,Rechazado,siniestro_invalido
2284,1716,,547.95,ABIERTO,siniestro_invalido
2285,9182,,10202.88,Cerrado,siniestro_invalido
2286,629,,,Rechazado,siniestro_invalido
2287,21733,,8114.46,cerrado,siniestro_invalido
2288,14167,,14910.27,Cerrado,siniestro_invalido
2290,25693,,11619.68,Abierto,siniestro_invalido
2292,9566,,14828.44,,siniestro_invalido
2293,11540,,12.84516,,siniestro_invalido
2294,3290,,10.22301,,siniestro_invalido
2295,22502,,3581.7,ABIERTO,siniestro_invalido
2296,10408,,,Cerrado,siniestro_invalido
2297,11624,,,,siniestro_invalido
2299,856,,14863.37,,siniestro_invalido
2300,9130,,13.01492,Abierto,siniestro_invalido
2301,19172,2025-12-26,,cerrado,siniestro_invalido
2302,25535,2025-04-22,,Cerrado,siniestro_invalido
2303,15169,,,cerrado,siniestro_invalido
2305,20381,,-7976.14,cerrado,siniestro_invalido
2306,511,,13692.83,,siniestro_invalido
2308,6162,,,ABIERTO,siniestro_invalido
2309,19908,,6094.35,cerrado,siniestro_invalido
2310,7070,,14.8067,cerrado,siniestro_invalido
2311,7071,,6691.02,,siniestro_invalido
2312,8906,,4.11113,,siniestro_invalido
2314,207,,7575.95,Abierto,siniestro_invalido
2315,9092,,11258.09,Cerrado,siniestro_invalido
2316,19617,,4.97598,ABIERTO,siniestro_invalido
2317,18281,,11.15512,Rechazado,siniestro_invalido
2318,19853,,2723.1,Cerrado,siniestro_invalido
2319,20905,,13151.98,Cerrado,siniestro_invalido
2320,8405,,4382.48,Abierto,siniestro_invalido
2321,15504,,,Abierto,siniestro_invalido
2322,9238,,12773.61,Cerrado,siniestro_invalido
2323,20339,,754.59,Cerrado,siniestro_invalido
2324,6083,,3266.86,ABIERTO,siniestro_invalido
2325,13683,,8621.92,,siniestro_invalido
2327,22263,,800.4,cerrado,siniestro_invalido
2328,22652,,11791.18,,siniestro_invalido
2329,15796,,4628.55,cerrado,siniestro_invalido
2332,15055,,2269.28,Abierto,siniestro_invalido
2333,17559,,10801.93,Abierto,siniestro_invalido
2336,9318,,,ABIERTO,siniestro_invalido
2337,16616,,10442.64,Abierto,siniestro_invalido
2338,21892,,7190.29,Cerrado,siniestro_invalido
2339,10117,,7948.35,Cerrado,siniestro_invalido
2342,24584,,3824.21,,siniestro_invalido
2343,4136,,9744.21,Rechazado,siniestro_invalido
2344,12338,,9750.47,Rechazado,siniestro_invalido
2345,13756,,2297.97,cerrado,siniestro_invalido
2346,21253,,,,siniestro_invalido
2347,12776,,10654.25,Cerrado,siniestro_invalido
2348,3930,,11604.19,cerrado,siniestro_invalido
2349,760,,7023.3,ABIERTO,siniestro_invalido
2350,15335,,12966.01,Abierto,siniestro_invalido
2351,22211,,13086.1,,siniestro_invalido
2352,20711,,,,siniestro_invalido
2353,858,,9.44529,,siniestro_invalido
2354,6864,,11051.5,,siniestro_invalido
2356,20455,,,Abierto,siniestro_invalido
2357,1653,,6707.44,,siniestro_invalido
2359,2943,,783.16,,siniestro_invalido
2360,3942,,,Rechazado,siniestro_invalido
2362,18186,,8438.91,Cerrado,siniestro_invalido
2363,2737,,6.88427,,siniestro_invalido
2364,25845,,1695.06,,siniestro_invalido
2365,21121,,12.77465,,siniestro_invalido
2366,10170,,3414.4,Cerrado,siniestro_invalido
2367,19568,,,cerrado,siniestro_invalido
2368,22622,,34866.0,,siniestro_invalido
2369,11403,,,,siniestro_invalido
2370,22837,,5.94536,cerrado,siniestro_invalido
2372,18743,,,,siniestro_invalido
2373,9302,,,,siniestro_invalido
2376,10835,,14.97228,Cerrado,siniestro_invalido
2377,8758,,,,siniestro_invalido
2378,5878,,12931.4,Abierto,siniestro_invalido
2379,13852,,6.19029,,siniestro_invalido
2380,17263,,1154.63,Rechazado,siniestro_invalido
2381,14036,,2.50027,cerrado,siniestro_invalido
2382,15145,,314.53,cerrado,siniestro_invalido
2383,15691,,,,siniestro_invalido
2385,22112,2025-04-14,,ABIERTO,siniestro_invalido
2386,5906,,9787.74,Cerrado,siniestro_invalido
2387,24065,,3308.24,cerrado,siniestro_invalido
2388,23027,,14809.5,Rechazado,siniestro_invalido
2389,5149,,10375.18,Cerrado,siniestro_invalido
2390,8027,,1.12161,,siniestro_invalido
2391,24460,,11.72519,Abierto,siniestro_invalido
2392,17405,,,,siniestro_invalido
2393,22149,,2011.44,cerrado,siniestro_invalido
2394,1520,,,cerrado,siniestro_invalido
2395,7209,,10200.89,ABIERTO,siniestro_invalido
2396,7983,,5007.92,ABIERTO,siniestro_invalido
2397,19783,,9790.53,ABIERTO,siniestro_invalido
2398,17641,,7.74644,Abierto,siniestro_invalido
2399,7193,,7164.56,Cerrado,siniestro_invalido
2402,11266,,14169.91,,siniestro_invalido
2404,21221,,14029.64,Cerrado,siniestro_invalido
2406,15740,,4078.5,Abierto,siniestro_invalido
2407,23995,,8050.4,ABIERTO,siniestro_invalido
2408,755,,4836.65,,siniestro_invalido
2409,16622,2025-10-28,,Rechazado,siniestro_invalido
2410,15022,,6.03184,,siniestro_invalido
2411,24991,,7262.04,cerrado,siniestro_invalido
2412,19992,,6.40663,cerrado,siniestro_invalido
2413,23012,,9061.78,ABIERTO,siniestro_invalido
2414,1517,,6475.06,Cerrado,siniestro_invalido
2415,66,,11755.35,ABIERTO,siniestro_invalido
2416,1078,,5459.25,Rechazado,siniestro_invalido
2418,16583,,8.8948,,siniestro_invalido
2419,1101,,9.17126,,siniestro_invalido
2421,7308,,,ABIERTO,siniestro_invalido
2422,24746,,2522.97,Abierto,siniestro_invalido
2423,5465,,8.22428,,siniestro_invalido
2425,24214,,4013.87,Abierto,siniestro_invalido
2426,10280,,6207.54,Rechazado,siniestro_invalido
2427,251,,,,siniestro_invalido
2429,5224,,37808.0,cerrado,siniestro_invalido
2430,25623,,,,siniestro_invalido
2432,18771,,2017.43,ABIERTO,siniestro_invalido
2434,20992,,,cerrado,siniestro_invalido
2435,7115,,7962.69,ABIERTO,siniestro_invalido
2436,15786,,,Rechazado,siniestro_invalido
2438,20113,,9676.33,Abierto,siniestro_invalido
2439,13895,,,Abierto,siniestro_invalido
2440,3564,,,cerrado,siniestro_invalido
2441,62,,1496.63,ABIERTO,siniestro_invalido
2442,20778,,5.87943,Rechazado,siniestro_invalido
2443,2790,,,Rechazado,siniestro_invalido
2446,1205,,1763.15,Abierto,siniestro_invalido
2447,8840,,,,siniestro_invalido
2448,17507,,,,siniestro_invalido
2449,23007,,9358.52,,siniestro_invalido
2450,17533,,,cerrado,siniestro_invalido
2451,14441,,,,siniestro_invalido
2452,4667,,1.72742,cerrado,siniestro_invalido
2454,315,,2706.62,,siniestro_invalido
2455,6226,,11.69136,,siniestro_invalido
2456,22714,,4929.6,Abierto,siniestro_invalido
2457,19031,,6583.55,ABIERTO,siniestro_invalido
2458,12074,,14637.58,Cerrado,siniestro_invalido
2459,6830,,6.39122,Cerrado,siniestro_invalido
2460,9157,,2841.38,cerrado,siniestro_invalido
2461,4460,2025-08-28,,,siniestro_invalido
2462,23286,,12421.35,cerrado,siniestro_invalido
2463,19863,,14915.78,ABIERTO,siniestro_invalido
2464,4246,,,,siniestro_invalido
2467,24047,,831.44,,siniestro_invalido
2468,1404,,4.19856,Abierto,siniestro_invalido
2469,18400,,10605.84,Rechazado,siniestro_invalido
2470,19870,2026-02-24,,ABIERTO,siniestro_invalido
2471,15609,,,,siniestro_invalido
2472,16259,,6838.86,ABIERTO,siniestro_invalido
2473,4813,,1377.24,Cerrado,siniestro_invalido
2474,6772,,,Abierto,siniestro_invalido
2476,12085,,1118.13,Rechazado,siniestro_invalido
2477,25843,,7696.83,Rechazado,siniestro_invalido
2479,13560,,2.4793,ABIERTO,siniestro_invalido
2480,14866,,13497.18,,siniestro_invalido
2481,7016,2025-08-04,,,siniestro_invalido
2482,1019,,5.00597,ABIERTO,siniestro_invalido
2483,9149,,,Cerrado,siniestro_invalido
2484,17787,,6775.93,Cerrado,siniestro_invalido
2485,3199,,10352.24,Abierto,siniestro_invalido
2486,19872,,7863.24,cerrado,siniestro_invalido
2487,10983,,,,siniestro_invalido
2488,10412,,3.90619,cerrado,siniestro_invalido
2489,6196,,9.98493,ABIERTO,siniestro_invalido
2490,12511,,12044.17,ABIERTO,siniestro_invalido
2491,8021,,2814.81,Rechazado,siniestro_invalido
2493,25631,,3.72353,cerrado,siniestro_invalido
2494,889,,13998.03,cerrado,siniestro_invalido
2495,23605,,,,siniestro_invalido
2496,17445,,7228.95,Abierto,siniestro_invalido
2497,23720,,10606.96,ABIERTO,siniestro_invalido
2499,20298,,10.61677,Rechazado,siniestro_invalido
2500,5749,,,,siniestro_invalido
2501,6007,,11464.16,,siniestro_invalido
2503,23867,,8508.74,ABIERTO,siniestro_invalido
2504,24756,2025-11-25,,,siniestro_invalido
2505,11966,,9243.01,,siniestro_invalido
2506,13946,,8459.98,Cerrado,siniestro_invalido
2507,15444,,9.15034,Abierto,siniestro_invalido
2508,1754,,7.7704,,siniestro_invalido
2510,8058,,,Cerrado,siniestro_invalido
2511,12809,,,cerrado,siniestro_invalido
2512,2582,,12624.08,Rechazado,siniestro_invalido
2513,2898,,10512.5,cerrado,siniestro_invalido
2514,22830,,1219.12,,siniestro_invalido
2515,21053,,13.0407,Rechazado,siniestro_invalido
2516,17054,,11.61393,ABIERTO,siniestro_invalido
2517,16849,,12403.79,Cerrado,siniestro_invalido
2518,22891,,11735.78,cerrado,siniestro_invalido
2519,5197,,753.72,,siniestro_invalido
2520,5030,,,Rechazado,siniestro_invalido
2521,10837,,9625.32,Cerrado,siniestro_invalido
2522,20072,,1244.65,ABIERTO,siniestro_invalido
2523,14211,,1603.59,ABIERTO,siniestro_invalido
2524,9396,,,Cerrado,siniestro_invalido
2525,22041,,80752.0,ABIERTO,siniestro_invalido
2526,5668,,11057.31,cerrado,siniestro_invalido
2527,13738,,1115.29,,siniestro_invalido
2528,19429,,,Rechazado,siniestro_invalido
2529,14439,,5690.29,cerrado,siniestro_invalido
2530,22448,,7.88928,,siniestro_invalido
2531,4616,,3.98052,ABIERTO,siniestro_invalido
2532,4821,,10235.17,Cerrado,siniestro_invalido
2533,5249,,,Rechazado,siniestro_invalido
2534,9782,,6497.59,Rechazado,siniestro_invalido
2535,23657,,,cerrado,siniestro_invalido
2536,9797,,,Rechazado,siniestro_invalido
2537,18813,,3629.23,ABIERTO,siniestro_invalido
2538,22630,,2.39634,,siniestro_invalido
2539,17283,,1791.99,Abierto,siniestro_invalido
2541,20512,,,Abierto,siniestro_invalido
2542,1412,,11563.62,,siniestro_invalido
2543,22880,,10823.73,,siniestro_invalido
2545,13230,,9.72153,,siniestro_invalido
2546,25524,,9916.53,Rechazado,siniestro_invalido
2547,17298,,,,siniestro_invalido
2548,22829,,1392.67,ABIERTO,siniestro_invalido
2549,16301,2025-03-22,,cerrado,siniestro_invalido
2550,86,,5495.7,Rechazado,siniestro_invalido
2551,16156,2026-02-25,,Rechazado,siniestro_invalido
2552,23364,,,,siniestro_invalido
2555,8628,,7.29762,Rechazado,siniestro_invalido
2556,17301,,,Abierto,siniestro_invalido
2557,17296,,,,siniestro_invalido
2558,16379,,11100.12,,siniestro_invalido
2559,18887,,8398.33,,siniestro_invalido
2560,18321,,1448.29,cerrado,siniestro_invalido
2563,24054,,2654.93,ABIERTO,siniestro_invalido
2564,12314,,,,siniestro_invalido
2565,24718,,6620.36,Abierto,siniestro_invalido
2566,17391,,5603.71,Cerrado,siniestro_invalido
2567,3813,,1.28338,ABIERTO,siniestro_invalido
2568,12798,,11140.05,ABIERTO,siniestro_invalido
2569,3583,,13166.5,cerrado,siniestro_invalido
2570,9855,,8780.44,ABIERTO,siniestro_invalido
2571,16206,,10234.5,cerrado,siniestro_invalido
2573,20514,,1.59164,ABIERTO,siniestro_invalido
2574,15439,,13.12029,,siniestro_invalido
2576,6446,,7607.2,,siniestro_invalido
2578,6675,,9.97623,,siniestro_invalido
2580,18166,,2887.95,,siniestro_invalido
2581,5281,,6940.65,Rechazado,siniestro_invalido
2582,16327,,4695.67,,siniestro_invalido
2583,14143,,14328.3,Rechazado,siniestro_invalido
2584,6461,,411.68,cerrado,siniestro_invalido
2585,2781,,10411.97,Rechazado,siniestro_invalido
2586,9030,,5274.13,ABIERTO,siniestro_invalido
2587,5662,,9964.12,cerrado,siniestro_invalido
2588,15629,,5954.59,ABIERTO,siniestro_invalido
2589,21439,,3.91489,Abierto,siniestro_invalido
2590,22053,2025-02-22,,Cerrado,siniestro_invalido
2591,4169,,6544.84,Rechazado,siniestro_invalido
2592,11432,2025-11-26,,ABIERTO,siniestro_invalido
2593,19194,,3940.57,cerrado,siniestro_invalido
2594,4513,,,,siniestro_invalido
2595,16763,,10669.23,Rechazado,siniestro_invalido
2596,6376,,,Abierto,siniestro_invalido
2599,18113,,,ABIERTO,siniestro_invalido
2600,20957,,10.12318,Abierto,siniestro_invalido
2601,24572,,10176.73,Rechazado,siniestro_invalido
2602,23523,,6185.32,Cerrado,siniestro_invalido
2603,24345,,,Rechazado,siniestro_invalido
2604,7534,,11.02302,cerrado,siniestro_invalido
2605,15134,,222.15,Rechazado,siniestro_invalido
2606,16807,,,,siniestro_invalido
2607,16301,,9987.67,Rechazado,siniestro_invalido
2608,24962,,,Rechazado,siniestro_invalido
2609,914,,13167.53,Abierto,siniestro_invalido
2611,14488,,9.01859,cerrado,siniestro_invalido
2613,10242,,,ABIERTO,siniestro_invalido
2614,6458,2025-03-25,,,siniestro_invalido
2615,12697,,12.5467,ABIERTO,siniestro_invalido
2616,22526,,13748.22,ABIERTO,siniestro_invalido
2617,4353,,6.83777,cerrado,siniestro_invalido
2618,14894,,1.306,ABIERTO,siniestro_invalido
2619,12728,,14464.0,Abierto,siniestro_invalido
2620,23160,,10076.56,cerrado,siniestro_invalido
2621,1926,,,Cerrado,siniestro_invalido
2622,15593,,5375.27,Rechazado,siniestro_invalido
2623,1218,,10.11164,,siniestro_invalido
2625,25793,,,Abierto,siniestro_invalido
2626,9301,,30754.0,Abierto,siniestro_invalido
2627,19274,,14.46171,Abierto,siniestro_invalido
2629,5576,,9657.06,Rechazado,siniestro_invalido
2630,10029,,4951.88,Rechazado,siniestro_invalido
2631,12557,,,ABIERTO,siniestro_invalido
2633,16446,,10733.48,Rechazado,siniestro_invalido
2634,11812,,10408.69,cerrado,siniestro_invalido
2635,7112,,11347.53,,siniestro_invalido
2636,21703,,1953.67,cerrado,siniestro_invalido
2637,10785,,,Rechazado,siniestro_invalido
2638,18370,,,Rechazado,siniestro_invalido
2639,10635,2025-11-10,,Cerrado,siniestro_invalido
2640,13885,,10216.57,Abierto,siniestro_invalido
2642,19897,,13.17679,Rechazado,siniestro_invalido
2643,17912,,,Cerrado,siniestro_invalido
2644,12599,,5703.66,Abierto,siniestro_invalido
2645,16830,,6223.4,,siniestro_invalido
2646,22279,,1.76592,Abierto,siniestro_invalido
2647,7171,2025-05-23,,,siniestro_invalido
2648,23393,,,Abierto,siniestro_invalido
2650,13756,,6061.83,Rechazado,siniestro_invalido
2651,19656,,6183.3,Cerrado,siniestro_invalido
2653,4746,,14807.91,,siniestro_invalido
2654,13708,,3422.98,Rechazado,siniestro_invalido
2655,9985,,11376.6,ABIERTO,siniestro_invalido
2656,14648,,12.31279,,siniestro_invalido
2657,19985,,4503.99,Rechazado,siniestro_invalido
2658,20297,2025-08-06,,Rechazado,siniestro_invalido
2659,19487,,3415.76,Abierto,siniestro_invalido
2661,16937,,4789.15,,siniestro_invalido
2662,110,,7.58526,,siniestro_invalido
2663,17065,,5830.42,ABIERTO,siniestro_invalido
2664,5812,,8775.38,,siniestro_invalido
2665,15065,,6818.61,Abierto,siniestro_invalido
2666,5917,,8244.58,,siniestro_invalido
2667,8898,,,Abierto,siniestro_invalido
2668,4259,,,,siniestro_invalido
2669,21067,,1550.15,Abierto,siniestro_invalido
2670,18126,,,ABIERTO,siniestro_invalido
2671,21543,,5469.67,Rechazado,siniestro_invalido
2672,21518,,,Cerrado,siniestro_invalido
2673,17087,,8.47315,ABIERTO,siniestro_invalido
2674,6936,2025-09-03,,cerrado,siniestro_invalido
2675,6679,,11.24427,Rechazado,siniestro_invalido
2676,9465,,,,siniestro_invalido
2680,10216,,4.37125,Abierto,siniestro_invalido
2681,22253,,6.26046,Rechazado,siniestro_invalido
2682,22686,,14097.6,Abierto,siniestro_invalido
2683,18022,,888.85,Rechazado,siniestro_invalido
2684,2035,,14.22434,ABIERTO,siniestro_invalido
2685,17869,,,,siniestro_invalido
2686,17800,,2.91983,ABIERTO,siniestro_invalido
2687,15219,,6.6334,Cerrado,siniestro_invalido
2688,24940,,2007.12,Rechazado,siniestro_invalido
2689,12784,,5106.27,Rechazado,siniestro_invalido
2690,7119,,14691.01,cerrado,siniestro_invalido
2691,4210,,,cerrado,siniestro_invalido
2693,11461,,6.79823,,siniestro_invalido
2695,20942,,3266.72,Abierto,siniestro_invalido
2696,9958,,9380.27,cerrado,siniestro_invalido
2697,17948,,,cerrado,siniestro_invalido
2698,19171,,,ABIERTO,siniestro_invalido
2699,21376,,14533.7,Abierto,siniestro_invalido
2700,1817,,10.0071,cerrado,siniestro_invalido
2701,9991,,2.23289,Cerrado,siniestro_invalido
2702,15743,,2937.96,Abierto,siniestro_invalido
2703,16149,,9043.86,Cerrado,siniestro_invalido
2704,13229,,13775.35,,siniestro_invalido
2705,473,,5529.99,,siniestro_invalido
2707,1634,,13069.67,ABIERTO,siniestro_invalido
2708,5201,,7824.91,ABIERTO,siniestro_invalido
2709,22974,,5.81214,,siniestro_invalido
2710,24535,,13.0055,Cerrado,siniestro_invalido
